date,time,open,high,low,close,last_price,volume,oi
2025-09-04,2025-09-04 11:33:06.081838+05:30,24825.75,24826.0,24824.7,24826.0,24826.0,,
2025-09-04,2025-09-04 11:33:06.581203+05:30,24825.75,24826.15,24824.7,24826.15,24826.15,,
2025-09-04,2025-09-04 11:33:07.081124+05:30,24825.75,24826.9,24824.7,24826.9,24826.9,,
2025-09-04,2025-09-04 11:33:07.581261+05:30,24825.75,24826.9,24824.7,24826.05,24826.05,,
2025-09-04,2025-09-04 11:33:08.081407+05:30,24825.75,24827.3,24824.7,24827.3,24827.3,,
2025-09-04,2025-09-04 11:33:08.581369+05:30,24825.75,24827.3,24824.7,24826.65,24826.65,,
2025-09-04,2025-09-04 11:33:09.080988+05:30,24825.75,24828.0,24824.7,24828.0,24828.0,,
2025-09-04,2025-09-04 11:33:09.581022+05:30,24825.75,24828.05,24824.7,24828.05,24828.05,,
2025-09-04,2025-09-04 11:33:10.080985+05:30,24825.75,24828.05,24824.7,24827.85,24827.85,,
2025-09-04,2025-09-04 11:33:10.580926+05:30,24825.75,24828.05,24824.7,24827.7,24827.7,,
2025-09-04,2025-09-04 11:33:11.081197+05:30,24825.75,24828.05,24824.7,24827.8,24827.8,,
2025-09-04,2025-09-04 11:33:11.581424+05:30,24825.75,24828.05,24824.7,24828.0,24828.0,,
2025-09-04,2025-09-04 11:33:12.081133+05:30,24825.75,24828.05,24824.7,24827.65,24827.65,,
2025-09-04,2025-09-04 11:33:12.581104+05:30,24825.75,24828.4,24824.7,24828.4,24828.4,,
2025-09-04,2025-09-04 11:33:13.080994+05:30,24825.75,24828.4,24824.7,24827.6,24827.6,,
2025-09-04,2025-09-04 11:33:13.581207+05:30,24825.75,24828.5,24824.7,24828.5,24828.5,,
2025-09-04,2025-09-04 11:33:14.081501+05:30,24825.75,24828.75,24824.7,24828.75,24828.75,,
2025-09-04,2025-09-04 11:33:14.580940+05:30,24825.75,24828.75,24824.7,24828.5,24828.5,,
2025-09-04,2025-09-04 11:33:15.081220+05:30,24825.75,24828.75,24824.7,24828.45,24828.45,,
2025-09-04,2025-09-04 11:33:15.581007+05:30,24825.75,24828.75,24824.7,24828.55,24828.55,,
2025-09-04,2025-09-04 11:33:16.085422+05:30,24825.75,24828.75,24824.7,24827.95,24827.95,,
2025-09-04,2025-09-04 11:33:16.581073+05:30,24825.75,24828.75,24824.7,24828.7,24828.7,,
2025-09-04,2025-09-04 11:33:17.081413+05:30,24825.75,24828.75,24824.7,24827.2,24827.2,,
2025-09-04,2025-09-04 11:33:17.580922+05:30,24825.75,24828.75,24824.7,24828.15,24828.15,,
2025-09-04,2025-09-04 11:33:18.081289+05:30,24825.75,24828.75,24824.7,24828.3,24828.3,,
2025-09-04,2025-09-04 11:33:18.580907+05:30,24825.75,24828.75,24824.7,24827.95,24827.95,,
2025-09-04,2025-09-04 11:33:19.080933+05:30,24825.75,24828.75,24824.7,24828.15,24828.15,,
2025-09-04,2025-09-04 11:33:19.580881+05:30,24825.75,24828.75,24824.7,24825.3,24825.3,,
2025-09-04,2025-09-04 11:33:20.080884+05:30,24825.75,24828.75,24820.75,24820.75,24820.75,,
2025-09-04,2025-09-04 11:33:20.580956+05:30,24825.75,24828.75,24820.75,24824.3,24824.3,,
2025-09-04,2025-09-04 11:33:21.084526+05:30,24825.75,24828.75,24820.75,24823.45,24823.45,,
2025-09-04,2025-09-04 11:33:21.580870+05:30,24825.75,24828.75,24820.75,24823.55,24823.55,,
2025-09-04,2025-09-04 11:33:22.081333+05:30,24825.75,24828.75,24820.75,24822.35,24822.35,,
2025-09-04,2025-09-04 11:33:22.580696+05:30,24825.75,24828.75,24820.75,24822.65,24822.65,,
2025-09-04,2025-09-04 11:33:23.080931+05:30,24825.75,24828.75,24820.75,24822.7,24822.7,,
2025-09-04,2025-09-04 11:33:23.581098+05:30,24825.75,24828.75,24820.75,24823.7,24823.7,,
2025-09-04,2025-09-04 11:33:24.081228+05:30,24825.75,24828.75,24820.75,24823.25,24823.25,,
2025-09-04,2025-09-04 11:33:24.580707+05:30,24825.75,24828.75,24820.75,24823.6,24823.6,,
2025-09-04,2025-09-04 11:33:25.080738+05:30,24825.75,24828.75,24820.75,24824.65,24824.65,,
2025-09-04,2025-09-04 11:33:25.580862+05:30,24825.75,24828.75,24820.75,24824.55,24824.55,,
2025-09-04,2025-09-04 11:33:26.080619+05:30,24825.75,24828.75,24820.75,24823.9,24823.9,,
2025-09-04,2025-09-04 11:33:26.580741+05:30,24825.75,24828.75,24820.75,24823.9,24823.9,,
2025-09-04,2025-09-04 11:33:27.081914+05:30,24825.75,24828.75,24820.75,24823.5,24823.5,,
2025-09-04,2025-09-04 11:33:27.580618+05:30,24825.75,24828.75,24820.75,24823.7,24823.7,,
2025-09-04,2025-09-04 11:33:28.080609+05:30,24825.75,24828.75,24820.75,24824.0,24824.0,,
2025-09-04,2025-09-04 11:33:28.580648+05:30,24825.75,24828.75,24820.75,24823.95,24823.95,,
2025-09-04,2025-09-04 11:33:29.080957+05:30,24825.75,24828.75,24820.75,24823.75,24823.75,,
2025-09-04,2025-09-04 11:33:29.580912+05:30,24825.75,24828.75,24820.75,24823.7,24823.7,,
2025-09-04,2025-09-04 11:33:30.080775+05:30,24825.75,24828.75,24820.75,24823.9,24823.9,,
2025-09-04,2025-09-04 11:33:30.580710+05:30,24825.75,24828.75,24820.75,24822.65,24822.65,,
2025-09-04,2025-09-04 11:33:31.080783+05:30,24825.75,24828.75,24820.75,24823.65,24823.65,,
2025-09-04,2025-09-04 11:33:31.580803+05:30,24825.75,24828.75,24820.75,24823.55,24823.55,,
2025-09-04,2025-09-04 11:33:32.080752+05:30,24825.75,24828.75,24820.75,24823.35,24823.35,,
2025-09-04,2025-09-04 11:33:32.580927+05:30,24825.75,24828.75,24820.75,24823.25,24823.25,,
2025-09-04,2025-09-04 11:33:33.080870+05:30,24825.75,24828.75,24820.75,24823.7,24823.7,,
2025-09-04,2025-09-04 11:33:33.586498+05:30,24825.75,24828.75,24820.75,24825.2,24825.2,,
2025-09-04,2025-09-04 11:33:34.080550+05:30,24825.75,24828.75,24820.75,24823.85,24823.85,,
2025-09-04,2025-09-04 11:33:34.580706+05:30,24825.75,24828.75,24820.75,24824.85,24824.85,,
2025-09-04,2025-09-04 11:33:35.081187+05:30,24825.75,24828.75,24820.75,24823.65,24823.65,,
2025-09-04,2025-09-04 11:33:35.580567+05:30,24825.75,24828.75,24820.75,24822.85,24822.85,,
2025-09-04,2025-09-04 11:33:35.830578+05:30,24825.75,24828.75,24820.75,24822.6,24822.6,,
2025-09-04,2025-09-04 11:33:36.580626+05:30,24825.75,24828.75,24820.75,24822.75,24822.75,,
2025-09-04,2025-09-04 11:33:37.080520+05:30,24825.75,24828.75,24820.75,24823.1,24823.1,,
2025-09-04,2025-09-04 11:33:37.580517+05:30,24825.75,24828.75,24820.75,24822.35,24822.35,,
2025-09-04,2025-09-04 11:33:38.080479+05:30,24825.75,24828.75,24820.75,24822.6,24822.6,,
2025-09-04,2025-09-04 11:33:38.580557+05:30,24825.75,24828.75,24820.75,24822.3,24822.3,,
2025-09-04,2025-09-04 11:33:39.080815+05:30,24825.75,24828.75,24820.75,24822.2,24822.2,,
2025-09-04,2025-09-04 11:33:39.580662+05:30,24825.75,24828.75,24820.75,24822.4,24822.4,,
2025-09-04,2025-09-04 11:33:40.080447+05:30,24825.75,24828.75,24820.75,24822.25,24822.25,,
2025-09-04,2025-09-04 11:33:40.580933+05:30,24825.75,24828.75,24820.75,24821.85,24821.85,,
2025-09-04,2025-09-04 11:33:41.080601+05:30,24825.75,24828.75,24820.75,24821.25,24821.25,,
2025-09-04,2025-09-04 11:33:41.580778+05:30,24825.75,24828.75,24820.75,24821.6,24821.6,,
2025-09-04,2025-09-04 11:33:42.080467+05:30,24825.75,24828.75,24820.75,24821.5,24821.5,,
2025-09-04,2025-09-04 11:33:42.580464+05:30,24825.75,24828.75,24820.75,24821.45,24821.45,,
2025-09-04,2025-09-04 11:33:43.081242+05:30,24825.75,24828.75,24820.75,24821.05,24821.05,,
2025-09-04,2025-09-04 11:33:43.580512+05:30,24825.75,24828.75,24820.75,24821.75,24821.75,,
2025-09-04,2025-09-04 11:33:44.080603+05:30,24825.75,24828.75,24820.75,24821.85,24821.85,,
2025-09-04,2025-09-04 11:33:44.580463+05:30,24825.75,24828.75,24820.75,24820.95,24820.95,,
2025-09-04,2025-09-04 11:33:45.080380+05:30,24825.75,24828.75,24820.75,24822.5,24822.5,,
2025-09-04,2025-09-04 11:33:45.580403+05:30,24825.75,24828.75,24820.75,24822.15,24822.15,,
2025-09-04,2025-09-04 11:33:46.081110+05:30,24825.75,24828.75,24820.75,24821.85,24821.85,,
2025-09-04,2025-09-04 11:33:46.580532+05:30,24825.75,24828.75,24820.75,24821.2,24821.2,,
2025-09-04,2025-09-04 11:33:47.080335+05:30,24825.75,24828.75,24820.75,24821.5,24821.5,,
2025-09-04,2025-09-04 11:33:47.580416+05:30,24825.75,24828.75,24820.75,24821.15,24821.15,,
2025-09-04,2025-09-04 11:33:48.080330+05:30,24825.75,24828.75,24820.75,24821.05,24821.05,,
2025-09-04,2025-09-04 11:33:48.580749+05:30,24825.75,24828.75,24820.65,24820.65,24820.65,,
2025-09-04,2025-09-04 11:33:49.080337+05:30,24825.75,24828.75,24820.65,24821.1,24821.1,,
2025-09-04,2025-09-04 11:33:49.580512+05:30,24825.75,24828.75,24820.1,24820.1,24820.1,,
2025-09-04,2025-09-04 11:33:50.080189+05:30,24825.75,24828.75,24819.75,24819.75,24819.75,,
2025-09-04,2025-09-04 11:33:50.580734+05:30,24825.75,24828.75,24819.75,24820.05,24820.05,,
2025-09-04,2025-09-04 11:33:51.080625+05:30,24825.75,24828.75,24819.75,24820.15,24820.15,,
2025-09-04,2025-09-04 11:33:51.580380+05:30,24825.75,24828.75,24819.75,24820.3,24820.3,,
2025-09-04,2025-09-04 11:33:52.080294+05:30,24825.75,24828.75,24819.75,24819.75,24819.75,,
2025-09-04,2025-09-04 11:33:52.580222+05:30,24825.75,24828.75,24819.75,24819.95,24819.95,,
2025-09-04,2025-09-04 11:33:53.080256+05:30,24825.75,24828.75,24819.75,24819.8,24819.8,,
2025-09-04,2025-09-04 11:33:53.580174+05:30,24825.75,24828.75,24819.75,24819.9,24819.9,,
2025-09-04,2025-09-04 11:33:54.080588+05:30,24825.75,24828.75,24819.75,24820.55,24820.55,,
2025-09-04,2025-09-04 11:33:54.580385+05:30,24825.75,24828.75,24819.75,24820.2,24820.2,,
2025-09-04,2025-09-04 11:33:55.080326+05:30,24825.75,24828.75,24819.75,24820.5,24820.5,,
2025-09-04,2025-09-04 11:33:55.580146+05:30,24825.75,24828.75,24819.75,24819.9,24819.9,,
2025-09-04,2025-09-04 11:33:56.080917+05:30,24825.75,24828.75,24819.75,24820.05,24820.05,,
2025-09-04,2025-09-04 11:33:56.580312+05:30,24825.75,24828.75,24819.75,24820.05,24820.05,,
2025-09-04,2025-09-04 11:33:57.080634+05:30,24825.75,24828.75,24819.75,24820.65,24820.65,,
2025-09-04,2025-09-04 11:33:57.580785+05:30,24825.75,24828.75,24819.75,24820.5,24820.5,,
2025-09-04,2025-09-04 11:33:58.080612+05:30,24825.75,24828.75,24819.75,24819.95,24819.95,,
2025-09-04,2025-09-04 11:33:58.580106+05:30,24825.75,24828.75,24819.75,24820.0,24820.0,,
2025-09-04,2025-09-04 11:33:59.081020+05:30,24825.75,24828.75,24819.75,24819.9,24819.9,,
2025-09-04,2025-09-04 11:33:59.580376+05:30,24825.75,24828.75,24819.7,24819.7,24819.7,,
2025-09-04,2025-09-04 11:34:00.080294+05:30,24819.95,24819.95,24819.95,24819.95,24819.95,,
2025-09-04,2025-09-04 11:34:00.580260+05:30,24819.95,24820.8,24819.95,24820.8,24820.8,,
2025-09-04,2025-09-04 11:34:01.081176+05:30,24819.95,24820.8,24819.95,24820.75,24820.75,,
2025-09-04,2025-09-04 11:34:01.580327+05:30,24819.95,24820.8,24819.95,24820.05,24820.05,,
2025-09-04,2025-09-04 11:34:02.080420+05:30,24819.95,24820.8,24819.85,24819.85,24819.85,,
2025-09-04,2025-09-04 11:34:02.580411+05:30,24819.95,24820.8,24819.85,24820.5,24820.5,,
2025-09-04,2025-09-04 11:34:03.080079+05:30,24819.95,24820.8,24819.85,24820.4,24820.4,,
2025-09-04,2025-09-04 11:34:03.580091+05:30,24819.95,24820.8,24819.85,24820.4,24820.4,,
2025-09-04,2025-09-04 11:34:04.080459+05:30,24819.95,24820.8,24819.85,24819.9,24819.9,,
2025-09-04,2025-09-04 11:34:04.580126+05:30,24819.95,24822.05,24819.85,24822.05,24822.05,,
2025-09-04,2025-09-04 11:34:05.080876+05:30,24819.95,24822.7,24819.85,24822.7,24822.7,,
2025-09-04,2025-09-04 11:34:05.579968+05:30,24819.95,24822.7,24819.85,24822.5,24822.5,,
2025-09-04,2025-09-04 11:34:06.080576+05:30,24819.95,24822.7,24819.85,24821.8,24821.8,,
2025-09-04,2025-09-04 11:34:06.579909+05:30,24819.95,24822.7,24819.85,24821.5,24821.5,,
2025-09-04,2025-09-04 11:34:07.082893+05:30,24819.95,24822.7,24819.85,24821.2,24821.2,,
2025-09-04,2025-09-04 11:34:07.579958+05:30,24819.95,24822.7,24819.85,24821.25,24821.25,,
2025-09-04,2025-09-04 11:34:08.080545+05:30,24819.95,24822.7,24819.85,24820.8,24820.8,,
2025-09-04,2025-09-04 11:34:08.579978+05:30,24819.95,24822.7,24819.85,24821.0,24821.0,,
2025-09-04,2025-09-04 11:34:09.079935+05:30,24819.95,24822.7,24819.85,24821.95,24821.95,,
2025-09-04,2025-09-04 11:34:09.579918+05:30,24819.95,24822.7,24819.85,24822.0,24822.0,,
2025-09-04,2025-09-04 11:34:10.080527+05:30,24819.95,24822.7,24819.85,24821.45,24821.45,,
2025-09-04,2025-09-04 11:34:10.579844+05:30,24819.95,24822.7,24819.85,24822.6,24822.6,,
2025-09-04,2025-09-04 11:34:11.080075+05:30,24819.95,24822.7,24819.85,24821.75,24821.75,,
2025-09-04,2025-09-04 11:34:11.579770+05:30,24819.95,24822.7,24819.85,24821.85,24821.85,,
2025-09-04,2025-09-04 11:34:12.080267+05:30,24819.95,24822.7,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:12.579874+05:30,24819.95,24822.7,24819.85,24821.5,24821.5,,
2025-09-04,2025-09-04 11:34:13.080028+05:30,24819.95,24822.7,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:13.585034+05:30,24819.95,24822.7,24819.85,24822.5,24822.5,,
2025-09-04,2025-09-04 11:34:14.079966+05:30,24819.95,24822.7,24819.85,24822.6,24822.6,,
2025-09-04,2025-09-04 11:34:14.580932+05:30,24819.95,24822.7,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:15.079995+05:30,24819.95,24822.7,24819.85,24821.5,24821.5,,
2025-09-04,2025-09-04 11:34:15.579754+05:30,24819.95,24822.7,24819.85,24821.75,24821.75,,
2025-09-04,2025-09-04 11:34:16.079766+05:30,24819.95,24822.7,24819.85,24821.3,24821.3,,
2025-09-04,2025-09-04 11:34:16.579657+05:30,24819.95,24822.7,24819.85,24821.2,24821.2,,
2025-09-04,2025-09-04 11:34:17.079809+05:30,24819.95,24822.7,24819.85,24820.9,24820.9,,
2025-09-04,2025-09-04 11:34:17.579815+05:30,24819.95,24822.7,24819.85,24821.4,24821.4,,
2025-09-04,2025-09-04 11:34:18.079809+05:30,24819.95,24822.7,24819.85,24821.2,24821.2,,
2025-09-04,2025-09-04 11:34:18.580306+05:30,24819.95,24822.7,24819.85,24820.95,24820.95,,
2025-09-04,2025-09-04 11:34:19.079785+05:30,24819.95,24822.7,24819.85,24820.6,24820.6,,
2025-09-04,2025-09-04 11:34:19.580530+05:30,24819.95,24822.7,24819.85,24820.5,24820.5,,
2025-09-04,2025-09-04 11:34:20.079699+05:30,24819.95,24822.7,24819.85,24821.1,24821.1,,
2025-09-04,2025-09-04 11:34:20.580020+05:30,24819.95,24822.7,24819.85,24821.4,24821.4,,
2025-09-04,2025-09-04 11:34:21.079629+05:30,24819.95,24822.7,24819.85,24821.9,24821.9,,
2025-09-04,2025-09-04 11:34:21.579638+05:30,24819.95,24822.7,24819.85,24821.05,24821.05,,
2025-09-04,2025-09-04 11:34:22.080399+05:30,24819.95,24822.7,24819.85,24821.7,24821.7,,
2025-09-04,2025-09-04 11:34:22.579917+05:30,24819.95,24822.7,24819.85,24821.7,24821.7,,
2025-09-04,2025-09-04 11:34:23.079707+05:30,24819.95,24822.7,24819.85,24821.45,24821.45,,
2025-09-04,2025-09-04 11:34:23.579783+05:30,24819.95,24822.7,24819.85,24821.9,24821.9,,
2025-09-04,2025-09-04 11:34:24.079988+05:30,24819.95,24822.9,24819.85,24822.9,24822.9,,
2025-09-04,2025-09-04 11:34:24.579638+05:30,24819.95,24822.9,24819.85,24822.35,24822.35,,
2025-09-04,2025-09-04 11:34:25.079543+05:30,24819.95,24822.9,24819.85,24821.6,24821.6,,
2025-09-04,2025-09-04 11:34:25.592505+05:30,24819.95,24822.9,24819.85,24822.3,24822.3,,
2025-09-04,2025-09-04 11:34:26.079643+05:30,24819.95,24822.9,24819.85,24822.1,24822.1,,
2025-09-04,2025-09-04 11:34:26.579776+05:30,24819.95,24822.9,24819.85,24822.55,24822.55,,
2025-09-04,2025-09-04 11:34:27.079503+05:30,24819.95,24822.9,24819.85,24822.4,24822.4,,
2025-09-04,2025-09-04 11:34:27.579497+05:30,24819.95,24822.9,24819.85,24822.35,24822.35,,
2025-09-04,2025-09-04 11:34:28.080275+05:30,24819.95,24822.9,24819.85,24821.85,24821.85,,
2025-09-04,2025-09-04 11:34:28.579477+05:30,24819.95,24822.9,24819.85,24821.45,24821.45,,
2025-09-04,2025-09-04 11:34:29.079707+05:30,24819.95,24822.9,24819.85,24821.9,24821.9,,
2025-09-04,2025-09-04 11:34:29.579496+05:30,24819.95,24822.9,24819.85,24821.85,24821.85,,
2025-09-04,2025-09-04 11:34:30.079463+05:30,24819.95,24822.9,24819.85,24822.65,24822.65,,
2025-09-04,2025-09-04 11:34:30.579651+05:30,24819.95,24822.9,24819.85,24821.45,24821.45,,
2025-09-04,2025-09-04 11:34:31.079731+05:30,24819.95,24822.9,24819.85,24822.3,24822.3,,
2025-09-04,2025-09-04 11:34:31.579715+05:30,24819.95,24822.9,24819.85,24821.7,24821.7,,
2025-09-04,2025-09-04 11:34:32.079654+05:30,24819.95,24822.9,24819.85,24821.6,24821.6,,
2025-09-04,2025-09-04 11:34:32.579625+05:30,24819.95,24822.9,24819.85,24821.15,24821.15,,
2025-09-04,2025-09-04 11:34:33.079604+05:30,24819.95,24822.9,24819.85,24822.0,24822.0,,
2025-09-04,2025-09-04 11:34:33.579436+05:30,24819.95,24822.9,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:34.079558+05:30,24819.95,24822.9,24819.85,24821.6,24821.6,,
2025-09-04,2025-09-04 11:34:34.579442+05:30,24819.95,24822.9,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:35.079406+05:30,24819.95,24822.9,24819.85,24821.75,24821.75,,
2025-09-04,2025-09-04 11:34:35.579645+05:30,24819.95,24822.9,24819.85,24821.35,24821.35,,
2025-09-04,2025-09-04 11:34:36.079750+05:30,24819.95,24822.9,24819.85,24822.45,24822.45,,
2025-09-04,2025-09-04 11:34:36.579504+05:30,24819.95,24822.9,24819.85,24822.35,24822.35,,
2025-09-04,2025-09-04 11:34:37.079406+05:30,24819.95,24822.9,24819.85,24822.05,24822.05,,
2025-09-04,2025-09-04 11:34:37.579442+05:30,24819.95,24822.9,24819.85,24821.55,24821.55,,
2025-09-04,2025-09-04 11:34:38.079817+05:30,24819.95,24822.9,24819.85,24821.65,24821.65,,
2025-09-04,2025-09-04 11:34:38.579465+05:30,24819.95,24822.9,24819.85,24821.9,24821.9,,
2025-09-04,2025-09-04 11:34:39.079607+05:30,24819.95,24822.9,24819.85,24821.8,24821.8,,
2025-09-04,2025-09-04 11:34:39.579310+05:30,24819.95,24822.9,24819.85,24822.3,24822.3,,
2025-09-04,2025-09-04 11:34:40.079339+05:30,24819.95,24822.9,24819.85,24822.4,24822.4,,
2025-09-04,2025-09-04 11:34:40.580247+05:30,24819.95,24823.05,24819.85,24823.05,24823.05,,
2025-09-04,2025-09-04 11:34:41.079979+05:30,24819.95,24823.05,24819.85,24822.7,24822.7,,
2025-09-04,2025-09-04 11:34:41.579325+05:30,24819.95,24823.05,24819.85,24822.5,24822.5,,
2025-09-04,2025-09-04 11:34:42.079255+05:30,24819.95,24823.05,24819.85,24822.35,24822.35,,
2025-09-04,2025-09-04 11:34:42.579301+05:30,24819.95,24823.05,24819.85,24822.1,24822.1,,
2025-09-04,2025-09-04 11:34:43.079781+05:30,24819.95,24823.05,24819.85,24822.1,24822.1,,
2025-09-04,2025-09-04 11:34:43.579426+05:30,24819.95,24823.05,24819.85,24821.9,24821.9,,
2025-09-04,2025-09-04 11:34:44.080051+05:30,24819.95,24823.05,24819.85,24822.2,24822.2,,
2025-09-04,2025-09-04 11:34:44.579319+05:30,24819.95,24823.05,24819.85,24821.8,24821.8,,
2025-09-04,2025-09-04 11:34:45.079303+05:30,24819.95,24823.05,24819.85,24822.3,24822.3,,
2025-09-04,2025-09-04 11:34:45.579322+05:30,24819.95,24823.05,24819.85,24821.85,24821.85,,
2025-09-04,2025-09-04 11:34:46.079467+05:30,24819.95,24823.05,24819.85,24822.45,24822.45,,
2025-09-04,2025-09-04 11:34:46.579129+05:30,24819.95,24823.05,24819.85,24821.95,24821.95,,
2025-09-04,2025-09-04 11:34:47.086969+05:30,24819.95,24823.05,24819.85,24822.5,24822.5,,
2025-09-04,2025-09-04 11:34:47.581408+05:30,24819.95,24823.05,24819.85,24822.25,24822.25,,
2025-09-04,2025-09-04 11:34:48.079091+05:30,24819.95,24823.05,24819.85,24822.55,24822.55,,
2025-09-04,2025-09-04 11:34:48.579298+05:30,24819.95,24823.05,24819.85,24822.3,24822.3,,
2025-09-04,2025-09-04 11:34:48.829579+05:30,24819.95,24823.05,24819.85,24822.6,24822.6,,
2025-09-04,2025-09-04 11:34:49.579265+05:30,24819.95,24823.05,24819.85,24822.7,24822.7,,
2025-09-04,2025-09-04 11:34:50.079247+05:30,24819.95,24823.05,24819.85,24822.9,24822.9,,
2025-09-04,2025-09-04 11:34:50.579221+05:30,24819.95,24823.05,24819.85,24822.8,24822.8,,
2025-09-04,2025-09-04 11:34:51.079402+05:30,24819.95,24823.15,24819.85,24823.15,24823.15,,
2025-09-04,2025-09-04 11:34:51.579081+05:30,24819.95,24823.15,24819.85,24822.55,24822.55,,
2025-09-04,2025-09-04 11:34:52.079146+05:30,24819.95,24823.2,24819.85,24823.2,24823.2,,
2025-09-04,2025-09-04 11:34:52.579124+05:30,24819.95,24823.2,24819.85,24823.0,24823.0,,
2025-09-04,2025-09-04 11:34:53.079214+05:30,24819.95,24823.2,24819.85,24822.7,24822.7,,
2025-09-04,2025-09-04 11:34:53.579003+05:30,24819.95,24823.2,24819.85,24822.85,24822.85,,
2025-09-04,2025-09-04 11:34:54.079040+05:30,24819.95,24823.2,24819.85,24823.05,24823.05,,
2025-09-04,2025-09-04 11:34:54.579584+05:30,24819.95,24823.2,24819.85,24822.9,24822.9,,
2025-09-04,2025-09-04 11:34:55.079374+05:30,24819.95,24823.2,24819.85,24822.95,24822.95,,
2025-09-04,2025-09-04 11:34:55.579125+05:30,24819.95,24823.2,24819.85,24822.8,24822.8,,
2025-09-04,2025-09-04 11:34:56.079161+05:30,24819.95,24823.2,24819.85,24823.15,24823.15,,
2025-09-04,2025-09-04 11:34:56.578967+05:30,24819.95,24823.2,24819.85,24823.05,24823.05,,
2025-09-04,2025-09-04 11:34:57.079169+05:30,24819.95,24823.2,24819.85,24822.75,24822.75,,
2025-09-04,2025-09-04 11:34:57.578954+05:30,24819.95,24823.2,24819.85,24822.7,24822.7,,
2025-09-04,2025-09-04 11:34:58.078963+05:30,24819.95,24823.2,24819.85,24822.6,24822.6,,
